MES;DEPARTAMENTO2;Serie Descripcion;Division;Categoria;Grupo;Proveedor;UNIDAD NEG 2025;UNIDAD POS 2026;COSTO NEG 2025;COSTO POS 2025;UNIDAD NEG 2026;UNIDAD NEG 2026;COSTO NEG 2026;COSTO POS 2026
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;AISLANTE;;-1;;-L117.39;;-2;;-L72.78;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;ANGULOS;;-1;;-L265.00;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;CINTA AISLANTE;;-2;;-L267.48;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;LAMINAS ALUZIN;;-50;;-L61,369.50;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;-22;;-L7,279.64;;-2;;-L216.15;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;PINTURA;;-30;;-L10,463.37;;-1;;-L826.09;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;TANQUES;;-3;;-L480.03;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;THINER;;-4;;-L162.32;;-4;;-L176.68;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;TUBERIA PVC;;-7;;-L3,258.79;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;VARILLAS;;-6;;-L485.22;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;CANALETA/IT;;-2;;-L621.20;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;CONECTORES;;-24;;-L305.67;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;LIMPIADORES;;;;;;-5;;-L878.04;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA BASURA;;-6;;-L150.00;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA MEMBRETADA;;-500;;-L14,480.25;;-200;;-L5,623.37;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;EMPAQUES;FLEJE;FLEJE;;-1;;-L43.25;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;FARMACEUTICOS;MEDICAMENTOS;MEDICAMENTOS;;-40;;-L185.27;;-45;;-L516.46;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;ANTIBACTERIAL;;-5;;-L144.20;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DESENGRASANTE;;-1;;-L90.00;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DESINFECTANTES;;-2;;-L150.00;;-3;;-L270.34;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DETERGENTE;;-2;;-L140.00;;-1;;-L59.25;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;HIGIENE;;-4;;-L106.58;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;LIMPIADORES DE VIDRIO;;-1;;-L40.00;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;PAPEL HIGIENICO;;-8;;-L203.88;;-1;;-L113.52;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;USO EXTERIORES LIMPIEZAS;;-3;;-L55.99;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;MECANICA;REPUESTOS Y ACCESORIOS;ACCESORIOS VEHICULOS;;;;;;-1;;-L42.49;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;MECANICA;REPUESTOS Y ACCESORIOS;ACEITES;;;;;;-2;;-L185.62;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;MECANICA;REPUESTOS Y ACCESORIOS;FILTROS;;;;;;-1;;-L622.85;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;;;;;;-1;;-L60.83;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;ACCESORIOS;;;;;;-1;;-L420.02;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;TUBOS/CANDELAS ILUMINACION;;-20;;-L1,993.40;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;SISTEMA ELECTRICO;TRANSFERENCIAS Y CABLES;CABLES;;-77;;-L932.85;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios de Suministros;SISTEMA ELECTRICO;TRANSFERENCIAS Y CABLES;CAJAS;;-7;;-L2,868.42;;;;;
FEBRERO;ENTRADA COPAN AEC;Diarios Uniformes;UNIFORMES;OPERATIVOS;CAMISA TEMPORAL;;-12;;-L628.24;;;;;
FEBRERO;ENTRADA COPAN AEC;(en blanco);AIRE ACONDICIONADO;CLIMATICACION/ACCESORIOS;AIRE/ACCESORIO;;;7;;L311.62;;;;
FEBRERO;ENTRADA COPAN AEC;(en blanco);CONSTRUCCION;HERRAMIENTAS;DISCOS CORTE;;;1;;L41.55;;;;
FEBRERO;ENTRADA COPAN AEC;(en blanco);CONSTRUCCION;HERRAMIENTAS;HERRAMIENTAS DE CONSTRUCCION;;;1;;L2.74;;;;
FEBRERO;ENTRADA COPAN AEC;(en blanco);CONSTRUCCION;HERRAMIENTAS;TORNILLERIA;;;57;;L51.87;;;;
FEBRERO;ENTRADA COPAN AEC;(en blanco);CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;;1;;L149.00;;;;
FEBRERO;ENTRADA COPAN AEC;(en blanco);CONSTRUCCION;MATERIALES;PINTURA;;;5;;L2,954.22;;;;
FEBRERO;ENTRADA COPAN AEC;(en blanco);CONSTRUCCION;MATERIALES;TANQUES;;;2;;L320.02;;;;
FEBRERO;ENTRADA COPAN AEC;(en blanco);CONSTRUCCION;MATERIALES;TUBERIA PVC;;;4;;L27.60;;;;
FEBRERO;ENTRADA COPAN AEC;(en blanco);ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;;;;;;;1;;L665.78
FEBRERO;ENTRADA COPAN AEC;(en blanco);ELECTRONICA;EQUIPO COMPUTO;CANALETA/IT;;;2;;L621.20;;;;
FEBRERO;ENTRADA COPAN AEC;(en blanco);ELECTRONICA;EQUIPO COMPUTO;CONECTORES;;;1;;L12.74;;;;
FEBRERO;ENTRADA COPAN AEC;(en blanco);SISTEMA ELECTRICO;TRANSFERENCIAS Y CABLES;CABLES;;;7;;L8.40;;;;
FEBRERO;ENTRADA DE MERCADERIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;BOLIGRAFOS;;-50;;-L50.63;;;;;
FEBRERO;ENTRADA DE MERCADERIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CORRECTORES;;-8;;-L19.62;;;;;
FEBRERO;ENTRADA DE MERCADERIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;FOLDERS;;-24;;-L27.29;;;;;
FEBRERO;ENTRADA DE MERCADERIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;HULES;;-1;;-L17.53;;;;;
FEBRERO;ENTRADA DE MERCADERIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;MARCADORES;;-252;;-L361.22;;;;;
FEBRERO;ENTRADA DE MERCADERIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TAPE;;-36;;-L586.44;;;;;
FEBRERO;ENTRADA DE MERCADERIA;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;HERRAMIENTAS DE CONSTRUCCION;;-9;;-L390.79;;;;;
FEBRERO;ENTRADA DE MERCADERIA;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DESINFECTANTES;;-2;;-L240.00;;;;;
FEBRERO;ENTRADA DE MERCADERIA;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;PAPEL HIGIENICO;;-22;;-L515.44;;;;;
FEBRERO;ENTRADA DE MERCADERIA;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;USO EXTERIORES LIMPIEZAS;;-5;;-L93.31;;;;;
FEBRERO;ENTRADA DE MERCADERIA;Diarios Uniformes;UNIFORMES;OPERATIVOS;CAMISETA POLO;;-3;;-L435.00;;;;;
FEBRERO;FACTURACION;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;;-1;;-L55.18;;;;;
FEBRERO;FACTURACION;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;CONECTORES;;-12;;-L7.42;;;;;
FEBRERO;FACTURACION;Diarios de Suministros;EMPAQUES;TEXTILES;ETIQUETA MIA COLLENTION;;-5,000;;-L1,118.45;;;;;
FEBRERO;FACTURACION;Diarios de Suministros;SISTEMA ELECTRICO;BATERIAS Y REGULADORES;BATERIAS;;-1;;-L2,611.61;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;AIRE ACONDICIONADO;ILUMINACIONES ELECTRICAS;TUBOS/CANDELAS;;-8;;-L6,640.00;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CERA P/CONTAR;;;;;;-1;;-L13.33;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CLIPS;;;;;;-1;;-L5.60;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CORRECTORES;;;;;;-3;;-L10.84;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;FOLDERS;;;;;;-50;;-L43.04;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;HULES;;;;;;-10;;-L173.91;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;MOBILIARIO DE OFICINA;;-5;;-L2,571.68;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PAPEL CARBON;;;;;;-1;;-L64.70;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PEGAMENTO BARRA;;;;;;-1;;-L7.31;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;SOBRES;;;;;;-120;;-L77.27;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TAPE;;;;;;-2;;-L2.20;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TIJERA;;;;;;-1;;-L14.73;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TINTA SELLO;;;;;;-1;;-L3.38;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CARPINTERIA;LAMINA CONTRACHAPADO;FIBRAN;;-3;;-L2,022.00;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CARPINTERIA;MADERA;MADERA;;-1;;-L410.00;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;DISCOS CORTE;;-3;;-L182.61;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;HERRAMIENTAS DE CONSTRUCCION;;-27;;-L708.53;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;TORNILLERIA;;-515;;-L153.59;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CONSTRUCCION;MATERIALES;ACCESORIOS DE GENERADORES;;-1;;-L136,181.41;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CONSTRUCCION;MATERIALES;CERAMICA;;-15;;-L3,797.98;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CONSTRUCCION;MATERIALES;CINTA AISLANTE;;-3;;-L401.22;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CONSTRUCCION;MATERIALES;DUCHA;;-6;;-L1,582.93;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CONSTRUCCION;MATERIALES;FRAGUADO;;-1;;-L330.00;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;-127;;-L4,347.99;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CONSTRUCCION;MATERIALES;PEGAMENTO;;-1;;-L3,042.00;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CONSTRUCCION;MATERIALES;PINTURA;;-8;;-L8,288.06;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CONSTRUCCION;MATERIALES;TANQUES;;-7;;-L1,119.71;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CONSTRUCCION;MATERIALES;THINER;;-8;;-L324.64;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CONSTRUCCION;MATERIALES;TUBERIA PVC;;-19;;-L1,140.28;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;CONSTRUCCION;MATERIALES;TUBOS;;-2;;-L780.00;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;;-2;;-L10,480.00;;-1;;-L773.81;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;BIOMETRICO;;-3;;-L3,570.00;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;;;;;;-1;;-L250.00;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;COMPUTADORA;;;;;;-1;;-L4,129.31;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;EMPAQUES;FLEJE;FLEJE;;-3;;-L237.90;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;FARMACEUTICOS;MEDICAMENTOS;MEDICAMENTOS;;-4;;-L602.00;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;BASUREROS;;-1;;-L217.76;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;VENENO FUMIGACIONES;;-1;;-L300.00;;;;;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;MECANICA;REPUESTOS Y ACCESORIOS;ACEITES;;-34;;-L4,262.75;;-9;;-L3,135.00;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;MECANICA;REPUESTOS Y ACCESORIOS;FILTROS;;-1;;-L113.09;;-3;;-L4,390.00;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;MECANICA;REPUESTOS Y ACCESORIOS;REPUESTOS DE MOTOR;;;;;;-17;;-L129,632.00;
FEBRERO;GERENCIA GENERAL;Diarios de Suministros;SISTEMA ELECTRICO;TRANSFERENCIAS Y CABLES;CABLES;;-39;;-L754.70;;;;;
FEBRERO;GERENCIA GENERAL;(en blanco);ARTICULOS OFICINA;PAPELERIA Y UTILES;SOBRES;;;;;;;70;;L30.31
FEBRERO;GERENCIA GENERAL;(en blanco);CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;;11;;L154.55;;;;
FEBRERO;GERENCIA GENERAL;(en blanco);CONSTRUCCION;MATERIALES;TANQUES;;;1;;L65.03;;;;
FEBRERO;GRACIAS AEC;Diarios de Suministros;AIRE ACONDICIONADO;CLIMATICACION/ACCESORIOS;AIRE/ACCESORIO;;;;;;-11;;-L9,033.78;
FEBRERO;GRACIAS AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CELOFAN;;-1;;-L99.78;;;;;
FEBRERO;GRACIAS AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CERA P/CONTAR;;-1;;-L96.51;;;;;
FEBRERO;GRACIAS AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CUADERNO;;-1;;-L65.97;;;;;
FEBRERO;GRACIAS AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;GRAPAS;;-4;;-L92.34;;-5;;-L149.72;
FEBRERO;GRACIAS AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PAPEL BOND;;;;;;-2;;-L120.46;
FEBRERO;GRACIAS AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PAPEL TERMICO;;-100;;-L1,243.17;;;;;
FEBRERO;GRACIAS AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PEGAPRECIO;;;;;;-5;;-L20.94;
FEBRERO;GRACIAS AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;SILICON;;;;;;-5;;-L21.11;
FEBRERO;GRACIAS AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TALONARIOS;;;;;;-12;;-L1,039.13;
FEBRERO;GRACIAS AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TAPE;;-9;;-L40.01;;-16;;-L64.04;
FEBRERO;GRACIAS AEC;Diarios de Suministros;CARPINTERIA;LAMINA CONTRACHAPADO;LAMINA DE FORMICA;;-2;;-L1,466.66;;;;;
FEBRERO;GRACIAS AEC;Diarios de Suministros;COCINA;ENSERES DE HOGAR;PLANCHAS;;;;;;-1;;-L2,452.13;
FEBRERO;GRACIAS AEC;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;TORNILLERIA;;;;;;-100;;-L34.61;
FEBRERO;GRACIAS AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;AISLANTE;;;;;;-2;;-L72.78;
FEBRERO;GRACIAS AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;;;;;-1;;-L124.84;
FEBRERO;GRACIAS AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;PINTURA;;-1;;-L650.00;;;;;
FEBRERO;GRACIAS AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;THINER;;;;;;-4;;-L176.68;
FEBRERO;GRACIAS AEC;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;LIMPIADORES;;;;;;-3;;-L526.82;
FEBRERO;GRACIAS AEC;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA BASURA;;-9;;-L225.00;;-7;;-L175.00;
FEBRERO;GRACIAS AEC;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA MEMBRETADA;;-350;;-L10,133.38;;-200;;-L5,616.66;
FEBRERO;GRACIAS AEC;Diarios de Suministros;EMPAQUES;FLEJE;FLEJE;;-1;;-L43.25;;-1;;-L103.16;
FEBRERO;GRACIAS AEC;Diarios de Suministros;FARMACEUTICOS;MEDICAMENTOS;MEDICAMENTOS;;-63;;-L314.03;;-40;;-L60.11;
FEBRERO;GRACIAS AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;CESPED;;-32;;-L1,656.53;;;;;
FEBRERO;GRACIAS AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DESINFECTANTES;;-1;;-L30.00;;-4;;-L390.34;
FEBRERO;GRACIAS AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DETERGENTE;;;;;;-1;;-L59.26;
FEBRERO;GRACIAS AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;HIGIENE;;;;;;-3;;-L102.12;
FEBRERO;GRACIAS AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;PAPEL HIGIENICO;;-13;;-L312.81;;;;;
FEBRERO;GRACIAS AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;USO EXTERIORES LIMPIEZAS;;;;;;-3;;-L110.09;
FEBRERO;GRACIAS AEC;Diarios de Suministros;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;TUBOS/CANDELAS ILUMINACION;;-5;;-L2,455.70;;;;;
FEBRERO;GRACIAS AEC;Diarios Uniformes;UNIFORMES;ADMINISTRACION;BLUSA P/DAMA;;-2;;-L500.00;;;;;
FEBRERO;GRACIAS AEC;Diarios Uniformes;UNIFORMES;OPERATIVOS;CAMISA TEMPORAL;;-2;;-L105.86;;;;;
FEBRERO;GRACIAS AEC;Diarios Uniformes;UNIFORMES;OPERATIVOS;CAMISETA PROMOCION;;-11;;-L1,140.36;;;;;
FEBRERO;GRACIAS AEC;(en blanco);AIRE ACONDICIONADO;CLIMATICACION/ACCESORIOS;AIRE/ACCESORIO;;;;;;;4;;L3,473.20
FEBRERO;GRACIAS AEC;(en blanco);COCINA;VIVERES;VIVERES;;;;;;;3;;L443.02
FEBRERO;GRACIAS AEC;(en blanco);CONSTRUCCION;MATERIALES;AISLANTE;;;;;;;2;;L67.32
FEBRERO;GRACIAS AEC;(en blanco);CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;;;;;;1;;L125.28
FEBRERO;GRACIAS AEC;(en blanco);CONSTRUCCION;MATERIALES;PINTURA;;;;;;;2;;L1,330.23
FEBRERO;GRACIAS AEC;(en blanco);ELECTRONICA;EQUIPO COMPUTO;COMPUTADORA;;;1;;L2,551.30;;;;
FEBRERO;GRACIAS AEC;(en blanco);MECANICA;REPUESTOS Y ACCESORIOS;ACEITES;;;;;;;2;;L184.34
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;AIRE ACONDICIONADO;CLIMATICACION/ACCESORIOS;AIRE/ACCESORIO;;;;;;-12;;-L9,002.83;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;HULES;;;;;;-1;;-L7.45;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PAPEL BOND;;;;;;-1;;-L60.23;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TALONARIOS;;;;;;-2;;-L189.13;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TAPE;;;;;;-4;;-L91.00;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;HERRAMIENTAS DE CONSTRUCCION;;;;;;-6;;-L13,800.00;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;TORNILLERIA;;;;;;-50;;-L12.50;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;CONSTRUCCION;MATERIALES;AISLANTE;;;;;;-4;;-L145.57;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;CONSTRUCCION;MATERIALES;CINTA AISLANTE;;;;;;-1;;-L114.95;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;;;;;-1;;-L124.84;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;LIMPIADORES;;;;;;-4;;-L702.43;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;TINTAS;;;;;;-4;;-L480.00;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA BASURA;;;;;;-4;;-L100.00;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;EMPAQUES;FLEJE;FLEJE;;;;;;-2;;-L253.76;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DESINFECTANTES;;;;;;-3;;-L180.70;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DETERGENTE;;;;;;-2;;-L118.50;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;PAPEL HIGIENICO;;;;;;-2;;-L227.04;
FEBRERO;GRACIAS AEC #2;Diarios de Suministros;MECANICA;REPUESTOS Y ACCESORIOS;ACEITES;;;;;;-1;;-L122.31;
FEBRERO;GRACIAS AEC #2;Diarios Uniformes;UNIFORMES;OPERATIVOS;CAMISETA PROMOCION;;;;;;-1;;-L56.71;
FEBRERO;GRACIAS AEC #2;Diarios Uniformes;UNIFORMES;SEGURIDAD;CAMISA P/SEGURIDAD M/L;;;;;;-2;;-L182.75;
FEBRERO;GRACIAS AEC #2;(en blanco);AIRE ACONDICIONADO;CLIMATICACION/ACCESORIOS;AIRE/ACCESORIO;;;;;;;8;;L6,230.22
FEBRERO;GRACIAS AEC #2;(en blanco);CONSTRUCCION;MATERIALES;AISLANTE;;;;;;;3;;L100.98
FEBRERO;GUAIMACA AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;ALMOHADILLA;;-1;;-L23.45;;;;;
FEBRERO;GUAIMACA AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CELOFAN;;-1;;-L99.78;;;;;
FEBRERO;GUAIMACA AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CUADERNO;;-3;;-L239.62;;;;;
FEBRERO;GUAIMACA AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;DETECTORAS DE DINERO FALSO;;;;;;-2;;-L49.29;
FEBRERO;GUAIMACA AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;GRAPAS;;;;;;-5;;-L170.44;
FEBRERO;GUAIMACA AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;HULES;;;;;;-1;;-L7.45;
FEBRERO;GUAIMACA AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;MARCADORES;;;;;;-3;;-L5.12;
FEBRERO;GUAIMACA AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PAPEL BOND;;-1;;-L66.00;;-1;;-L60.23;
